CustumerId,Speed,RPM,EngineLoad,CLUSTER
375757,37,1671,60,0
375753,40,1276,0,3
375756,41,1816,41,0
375755,43,1930,58,0
375786,37,1183,60,3
375785,35,1589,40,5
375784,40,1829,48,0
375783,44,1513,21,5
375780,47,1522,48,5
375810,48,1525,5,5
375809,40,1296,0,3
375808,42,1364,69,3
375807,50,1602,29,5
375806,53,1717,19,0
378810,56,1810,34,0
378809,55,1773,3,0
378808,52,1647,0,5
378807,48,1565,32,5
378839,50,1602,39,5
378838,47,1520,18,5
375893,49,1577,49,5
375892,51,1657,43,5
375891,53,1709,5,0
375888,51,1653,10,5
375887,50,1596,1,5
375886,49,1595,32,5
375909,45,1445,32,5
375908,43,1414,32,5
375907,45,1499,32,5
375939,48,1526,32,5
375938,48,1545,32,5
375937,49,1577,42,5
375936,52,1658,42,5
375935,54,1737,0,0
375974,54,1712,39,0
375973,55,1759,44,0
375972,56,1823,20,0
375971,55,1691,0,0
375970,54,1320,51,3
378837,54,1317,61,3
376042,54,1317,61,3
376041,57,1391,37,3
378836,57,1391,37,3
378835,58,1398,40,3
376040,58,1398,40,3
378892,59,1437,44,5
378859,59,1437,44,5
376039,59,1437,44,5
378858,60,1482,43,5
376038,60,1482,43,5
378891,60,1482,43,5
378857,60,1459,30,5
378890,60,1459,30,5
378856,61,1476,33,5
378889,61,1476,33,5
378888,59,1446,23,5
378855,59,1446,23,5
378903,59,1445,40,5
378902,60,1470,36,5
378901,61,1482,34,5
376168,62,1492,29,5
378900,62,1492,29,5
378899,63,1524,28,5
376167,63,1524,28,5
376165,64,1553,27,5
378925,64,1553,27,5
378924,65,1580,17,5
376156,65,1580,17,5
378923,65,1560,3,5
376155,65,1560,3,5
376152,63,1535,0,5
378922,63,1535,0,5
376179,58,1406,0,5
376178,54,1300,0,3
376162,50,945,19,1
376159,48,1549,5,5
376187,50,1602,29,5
376186,54,1739,56,0
376184,58,1318,0,3
376177,57,1380,6,3
378921,60,1453,41,5
378958,63,1529,27,5
378957,63,1539,17,5
378956,63,1539,37,5
378955,58,1416,3,5
378954,49,873,22,1
376259,46,1499,37,5
376256,39,1229,0,3
376255,37,1193,36,3
376254,40,1281,66,3
376253,44,1404,58,5
376252,44,1415,58,5
378975,48,1513,21,5
376287,48,1513,21,5
376286,49,1202,82,3
378974,49,1202,82,3
378973,51,1262,17,3
376285,51,1262,17,3
376339,54,1337,87,3
376333,61,1488,80,5
376332,68,1643,72,5
376331,71,1740,56,0
376330,74,1812,57,0
376329,77,1863,45,0
376363,78,1887,32,0
376362,78,1875,33,0
376361,76,1845,17,0
376360,75,1827,0,0
376414,75,1822,7,0
376413,75,1825,7,0
376412,75,1815,0,0
376411,74,0,0,2
376406,74,1729,0,0
376430,70,1743,0,0
376424,69,1635,0,5
376422,69,1635,0,5
376421,62,1491,0,5
376419,63,1540,39,5
376479,64,1569,35,5
376478,66,1605,35,5
376477,67,1626,34,5
376476,68,1646,34,5
376475,69,1669,34,0
376502,69,1676,34,0
376501,65,1582,0,5
376500,59,1419,0,5
376497,54,1302,0,3
376494,49,1181,0,3
376569,47,1556,23,5
378972,47,1556,23,5
378971,48,1555,33,5
376568,48,1555,33,5
376567,51,1642,36,5
378998,51,1642,36,5
376565,54,1753,53,0
378997,54,1753,53,0
376555,56,1234,0,3
378996,56,1234,0,3
378995,57,1393,47,3
378994,59,1426,44,5
379037,61,1476,40,5
379036,60,1457,2,5
379035,59,1440,52,5
379034,60,1465,41,5
379033,62,1509,31,5
379063,62,1514,1,5
379062,60,1459,0,5
379061,57,1404,11,5
379060,57,1410,41,5
379059,58,1400,12,5
376658,57,1386,35,3
376657,60,1454,53,5
376653,62,1503,36,5
376652,63,1529,35,5
376651,60,1446,4,5
376650,50,1023,0,1
376679,40,906,21,1
376670,27,916,22,1
376713,25,918,22,1
376712,25,919,22,1
376711,24,919,22,1
376710,23,918,22,1
376705,25,1775,38,0
376748,27,1906,31,0
376747,28,2004,49,0
376746,34,1554,61,5
376745,40,1444,41,5
376744,40,1203,0,3
376789,36,1162,0,3
376788,26,1302,0,3
376787,29,1296,66,3
376786,30,1238,0,3
376783,18,921,23,1
376823,23,921,40,1
376822,29,921,31,1
376821,29,921,25,1
376820,34,1514,28,5
376819,34,1679,51,0
376863,34,1713,7,0
376861,29,1288,0,3
376859,28,1232,39,3
376858,28,1287,60,3
376857,28,1305,14,3
376907,31,1394,68,3
376906,31,1387,33,3
376905,27,1228,0,3
376904,29,1289,41,3
376903,29,1295,49,3
376949,31,1394,52,3
376948,35,1601,55,5
376947,40,1814,49,0
376946,46,2095,72,4
376941,45,1446,46,5
376989,49,1580,60,5
379091,49,1580,60,5
379090,52,1695,55,0
376988,52,1695,55,0
379089,50,1622,0,5
376986,50,1622,0,5
376985,46,1469,0,5
379088,46,1469,0,5
376984,44,1426,14,5
379087,44,1426,14,5
379107,45,1433,6,5
379106,41,1327,0,3
379105,40,1307,42,3
379104,45,1448,39,5
379103,47,1496,10,5
379191,48,1528,3,5
379190,42,1357,0,3
377056,42,1357,0,3
379189,40,1297,66,3
377055,40,1297,66,3
379188,41,1310,3,3
377050,41,1310,3,3
379187,35,1183,19,3
377047,35,1183,19,3
377101,37,1199,47,3
377099,38,1239,57,3
377097,40,1286,51,3
377094,42,1365,53,3
377093,44,1437,44,5
379280,46,1485,55,5
379279,50,1593,45,5
379278,51,1657,38,5
379277,53,1710,39,0
379276,55,1764,34,0
379352,54,1737,29,0
379351,55,1776,26,0
377186,55,1776,26,0
377184,56,1796,25,0
379350,56,1796,25,0
377182,55,1784,21,0
379349,55,1784,21,0
377172,56,1777,21,0
379348,56,1777,21,0
377167,53,1686,21,0
379545,53,1686,21,0
377166,49,1584,21,5
379544,49,1584,21,5
377228,45,1475,36,5
377227,46,1512,52,5
377219,50,0,33,2
377218,50,1607,37,5
377244,52,1656,38,5
377243,52,3,32,2
377242,52,3,0,2
377241,55,1357,45,3
377273,55,1422,14,5
377272,55,1425,13,5
377271,55,1394,0,3
377270,58,1410,3,5
377269,57,1383,12,3
377307,56,1320,4,3
377306,49,1190,0,3
377305,38,1224,0,3
377304,38,1216,73,3
377298,39,1264,43,3
377350,38,1204,1,3
377349,36,1135,49,3
377348,35,1140,51,3
377347,33,1464,29,5
377343,33,1501,34,5
379543,31,1383,1,3
377407,31,1383,1,3
379542,29,1328,42,3
377406,29,1328,42,3
379541,30,1382,39,3
377405,30,1382,39,3
377404,34,1546,50,5
379540,34,1546,50,5
379571,39,1791,48,0
377403,39,1791,48,0
377413,42,1888,41,0
377412,41,1858,4,0
377411,36,1636,0,5
377410,28,1245,0,3
377409,14,892,24,1
379570,14,1026,40,1
379568,12,850,27,1
379567,10,852,75,1
379566,13,939,94,1
379675,25,1767,74,0
379674,31,2177,9,4
379670,30,1249,0,3
379668,22,900,23,1
379667,12,858,63,1
379771,15,996,42,1
379770,16,1122,60,3
377514,21,1477,51,5
377513,26,1287,24,3
377512,28,1299,29,3
377508,30,1332,14,3
377546,30,1353,27,3
377545,30,1362,22,3
377544,31,1380,20,3
377543,24,1082,5,3
377542,24,1349,5,3
377583,19,1332,0,3
377582,18,1371,0,3
377581,20,1450,0,5
377576,13,857,0,1
377563,14,1042,42,1
377616,17,1186,42,3
377615,22,1411,37,5
377614,27,1411,29,5
377613,27,1854,9,0
377606,27,1880,7,0
377642,26,1625,0,5
377641,26,1363,0,3
377640,26,1400,3,3
377639,20,1360,7,3
377638,19,1347,4,3
377664,21,1478,10,5
377663,21,1511,8,5
377662,23,1607,10,5
377661,24,1704,9,0
377660,24,1696,8,0
377681,23,1541,16,5
377680,21,1502,3,5
377679,20,1416,14,5
377678,17,927,0,1
377677,8,908,23,1
377720,5,882,40,1
377719,4,921,45,1
377718,4,905,45,1
377717,4,907,56,1
377714,8,935,21,1
377785,7,870,45,1
379769,7,870,45,1
379768,12,1061,0,1
377784,12,1061,0,1
377783,16,1206,43,3
379766,16,1206,43,3
379817,22,1515,0,5
377782,22,1515,0,5
379816,8,879,25,1
377781,8,879,25,1
377841,7,908,58,1
377839,13,929,79,1
377838,22,1595,41,5
377837,27,1893,0,0
377833,24,1679,0,0
379815,24,1655,26,5
379814,27,1898,43,0
379813,29,1299,18,3
379872,28,1272,20,3
379871,27,891,21,1
379870,19,912,22,1
379869,17,918,22,1
379868,14,919,23,1
379925,13,921,22,1
379924,4,920,23,1
379923,0,741,42,1
379922,4,849,65,1
377886,3,920,40,1
377885,3,926,45,1
377884,3,913,54,1
377924,2,925,46,1
377923,1,939,20,1
377922,1,847,30,1
377921,0,891,20,1
377920,0,736,40,1
377959,0,769,39,1
377958,0,779,40,1
377957,0,779,0,1
377956,0,779,0,1
377955,0,780,41,1
377988,0,777,41,1
377987,0,780,41,1
377986,0,780,41,1
377985,0,778,41,1
377984,0,779,41,1
378031,0,781,41,1
378030,0,779,41,1
378029,0,780,41,1
378028,0,779,41,1
378026,0,775,26,1
378068,0,783,23,1
378067,0,781,23,1
378066,0,780,24,1
378065,0,781,23,1
378064,0,783,23,1
378090,0,779,23,1
378089,0,783,23,1
378088,0,779,23,1
378087,0,779,23,1
378086,0,779,23,1
378118,0,778,24,1
378117,0,782,23,1
378116,0,782,22,1
378115,0,778,24,1
378114,0,781,23,1
378169,0,780,23,1
378168,0,779,23,1
378167,0,779,23,1
378166,0,779,23,1
378165,0,779,23,1
378221,0,779,23,1
378220,0,779,23,1
378219,0,779,23,1
378218,0,779,23,1
378214,0,779,23,1
378276,0,779,23,1
378275,0,779,23,1
378274,0,779,23,1
378268,0,0,0,2
378264,0,0,0,2
378302,0,0,0,2
378301,0,0,0,2
378300,0,0,0,2
378299,0,0,0,2
378298,0,0,0,2
378313,0,0,0,2
378311,0,0,0,2
378310,0,0,0,2
378309,0,0,0,2
378308,0,0,0,2
378335,0,0,0,2
378334,0,0,0,2
378333,0,0,0,2
378332,0,0,0,2
378331,0,0,0,2
378365,0,0,0,2
378364,0,0,0,2
378363,0,0,0,2
378362,0,0,0,2
378361,0,0,0,2
378377,0,0,0,2
378376,0,0,0,2
378375,0,0,0,2
378374,0,0,0,2
378373,0,0,0,2
378395,0,0,0,2
378394,0,0,0,2
378393,0,0,0,2
378392,0,0,0,2
378391,0,0,0,2
378412,0,0,0,2
378411,0,0,0,2
378410,0,0,0,2
378409,0,0,0,2
378408,0,0,0,2
378435,0,0,0,2
378434,0,0,0,2
378433,0,0,0,2
378432,0,0,0,2
378431,0,0,0,2
378453,0,0,0,2
378452,0,0,0,2
378451,0,0,0,2
378450,0,0,0,2
378449,0,0,0,2
378471,0,0,0,2
378470,0,0,0,2
378469,0,0,0,2
378468,0,0,0,2
378467,0,0,0,2
378506,0,0,0,2
378505,0,0,0,2
378504,0,0,0,2
378503,0,0,0,2
378501,0,0,0,2
378543,0,0,0,2
378542,0,0,0,2
378541,0,0,0,2
378536,0,0,0,2
458875,26,1875,65,0
458874,28,927,21,1
458873,25,1096,52,3
458872,27,1253,70,3
458871,28,1262,20,3
458864,25,1122,60,3
458893,21,980,50,1
458892,20,890,47,1
458891,18,1286,38,3
458889,16,1088,25,3
458914,21,1469,58,5
458913,27,1883,38,0
458912,23,1602,3,5
458911,15,1085,2,3
458910,12,881,68,1
458936,16,1139,72,3
458935,16,1080,18,3
458934,16,1166,78,3
458933,19,1346,11,3
458932,14,966,16,1
458956,13,904,60,1
458955,13,933,54,1
458954,14,978,76,1
458953,16,1159,58,3
458952,18,1032,0,1
458986,7,888,45,1
458985,1,911,48,1
458984,0,786,47,1
458982,0,781,49,1
458979,0,782,47,1
459007,1,834,95,1
459006,7,926,14,1
459005,0,699,65,1
459004,5,916,87,1
459002,6,898,54,1
459035,9,912,45,1
459034,14,1012,97,1
459033,25,1783,76,0
459032,32,1541,30,5
459029,37,1677,14,0
459051,37,1639,6,5
459049,36,1629,8,5
459048,35,868,0,1
459047,29,890,43,1
459045,23,1029,43,1
459074,26,1183,69,3
459073,28,1236,0,3
459072,26,0,0,2
459071,25,1152,0,3
459068,25,1090,26,3
459100,27,1090,62,3
459096,33,1458,18,5
459094,33,1458,10,5
459093,33,1474,0,5
459091,33,1120,0,3
459125,24,852,42,1
459124,24,909,42,1
459123,21,912,45,1
459122,17,917,46,1
459117,16,919,45,1
459130,13,919,47,1
459129,13,920,45,1
459128,15,918,46,1
459127,17,920,45,1
459126,23,926,44,1
459161,26,922,44,1
459160,25,920,44,1
459159,25,918,44,1
459156,22,917,44,1
459148,20,917,44,1
459173,16,918,44,1
459172,3,919,45,1
459171,3,895,61,1
459170,12,1548,52,5
459169,16,1201,66,3
459189,29,2021,52,4
459188,17,1188,0,3
459187,17,1191,73,3
459186,26,1789,39,0
459185,23,1589,14,5
459223,24,1630,10,5
459222,22,1543,30,5
459234,23,1634,4,5
459233,20,1427,9,5
459266,19,1297,13,3
459265,7,878,39,1
459216,3,905,44,1
459215,0,900,40,1
459214,0,738,66,1
459213,3,854,79,1
459212,16,1937,47,0
459211,22,1598,63,5
459227,18,1184,0,3
459226,7,891,41,1
459225,10,1374,55,3
459224,18,1346,32,3
459238,18,1296,10,3
459237,16,1158,20,3
459236,18,1232,0,3
459235,18,1256,65,3
459282,21,1387,11,3
459293,10,857,30,1
459310,11,1437,30,5
459333,11,1437,30,5
459349,22,1599,47,5
459372,24,1719,26,0
459383,27,1825,0,0
459259,29,1856,21,0
459258,23,1856,0,0
459257,11,859,38,1
459256,8,859,36,1
459255,13,1336,2,3
459254,18,1265,41,3
459269,18,1089,49,3
459268,13,927,34,1
459267,8,1345,41,3
459287,4,945,63,1
459286,15,1909,62,0
459285,22,1555,57,5
459284,26,1808,6,0
459283,15,1039,0,1
459298,11,890,54,1
459297,13,919,63,1
459296,14,1004,0,1
459295,15,932,1,1
459294,11,880,80,1
459315,15,1032,54,1
459411,15,1032,54,1
459472,12,863,9,1
459314,12,863,9,1
459439,12,863,9,1
459313,11,774,86,1
459491,11,774,86,1
459490,12,856,77,1
459312,12,856,77,1
459535,10,904,44,1
459551,10,904,44,1
459311,10,904,44,1
459339,5,870,49,1
459338,7,889,52,1
459337,9,893,74,1
459336,10,915,85,1
459334,15,1060,77,1
459354,21,1430,15,5
459353,17,1159,0,3
459352,14,944,67,1
459351,12,869,87,1
459350,15,1072,84,3
459377,20,1402,54,5
459376,12,842,70,1
459375,14,960,96,1
459374,19,1333,77,3
459373,17,1196,15,3
459388,13,932,98,1
459387,15,1017,39,1
459386,17,1227,58,3
459385,25,1787,61,0
459384,28,1295,40,3
459416,31,1420,49,5
459415,35,1610,49,5
459414,39,1765,48,0
459413,41,1822,16,0
459412,40,1815,35,0
459534,40,1895,40,0
459573,40,1895,40,0
459444,40,1895,40,0
459443,40,1839,17,0
459572,40,1839,17,0
459599,41,1839,17,0
459442,41,1839,17,0
459590,41,1839,17,0
459441,40,1795,35,0
459615,40,1795,35,0
459440,38,1758,35,0
459632,38,1758,35,0
459671,37,1683,28,0
459719,37,1683,28,0
459718,38,1703,42,0
459717,37,1743,55,0
459745,43,1804,44,0
459763,55,0,89,2
459845,59,0,56,2
459781,59,0,56,2
459859,59,0,2,2
459945,59,0,2,2
459853,59,0,2,2
459944,59,0,12,2
459943,56,1733,0,0
459942,51,1647,54,5
459941,54,1765,45,0
459961,54,1764,23,0
459477,58,1882,38,0
459476,59,917,0,1
459475,61,1490,22,5
459474,63,1525,9,5
459473,58,1413,0,5
459499,59,1427,12,5
459498,61,1492,7,5
459492,62,1519,24,5
459987,63,1541,15,5
460059,62,1495,0,5
460014,62,1495,0,5
460058,53,891,34,1
460057,51,910,36,1
460085,40,918,38,1
460101,36,1765,30,0
459532,41,1790,52,0
459531,40,1284,66,3
459530,43,1332,16,3
459529,40,1287,69,3
459528,33,852,34,1
459527,29,1292,32,3
459538,26,1184,0,3
460117,26,1184,0,3
459537,22,991,31,1
460144,22,991,31,1
460234,21,965,48,1
460187,21,965,48,1
460160,21,965,48,1
459536,21,965,48,1
459558,27,1247,78,3
459557,35,1583,50,5
459556,36,1621,25,5
459555,39,1280,39,3
459554,40,1320,21,3
460394,43,1391,14,3
460389,43,1391,14,3
460388,41,1336,0,3
460457,41,1336,0,3
460456,43,1352,15,3
460504,40,1297,0,3
460498,40,1297,0,3
460553,39,1263,0,3
460574,37,1198,28,3
459578,37,1595,28,5
459576,40,1823,48,0
459575,45,1123,0,3
459574,44,1343,0,3
459595,40,1282,6,3
460591,40,1282,6,3
460651,40,1304,52,3
460655,40,1304,52,3
459594,40,1304,52,3
460613,40,1304,52,3
459593,40,1294,4,3
460700,40,1294,4,3
460747,39,1320,0,3
460759,39,1320,0,3
460753,39,1320,0,3
459592,39,1320,0,3
460824,43,1368,1,3
460807,43,1368,1,3
459591,43,1368,1,3
459606,45,1456,49,5
459605,46,1498,17,5
459604,49,1555,37,5
459603,51,1641,41,5
459602,47,1472,0,5
459620,46,1565,36,5
459619,48,1545,43,5
459618,51,1630,10,5
459617,51,1603,30,5
459616,51,1684,38,0
459637,50,1590,13,5
459636,48,1550,32,5
459635,46,1489,35,5
459634,46,1464,7,5
459633,43,1383,25,3
460867,45,1445,40,5
459676,45,1445,40,5
460846,45,1445,40,5
460912,52,1701,77,0
460907,52,1701,77,0
459675,52,1701,77,0
460906,56,1422,67,5
459674,56,1422,67,5
460986,56,1422,67,5
459673,59,1437,9,5
460985,59,1437,9,5
460983,59,1428,0,5
459672,59,1428,0,5
461050,58,1401,0,5
461052,58,1401,0,5
461049,58,1391,1,3
461099,58,1391,1,3
461098,54,890,36,1
461126,48,913,38,1
461173,48,920,37,1
461196,49,918,37,1
459704,46,919,37,1
459703,33,919,37,1
459702,31,918,37,1
459701,28,919,38,1
459700,21,920,37,1
459699,22,920,37,1
459722,23,1247,2,3
459721,23,894,36,1
459720,20,914,39,1
459750,17,1190,22,3
459749,12,867,19,1
459748,11,856,48,1
459747,13,921,71,1
459746,16,1107,67,3
459768,23,1620,36,5
459767,27,1871,38,0
459766,27,1212,58,3
459765,28,1264,16,3
459764,30,1365,42,3
459787,30,1387,14,3
461212,30,1387,14,3
461235,35,1605,58,5
459786,35,1605,58,5
459784,41,1844,29,0
461257,41,1844,29,0
461279,42,1350,48,3
459783,42,1350,48,3
459782,45,1456,51,5
461306,45,1456,51,5
459852,50,1617,67,5
459851,55,1789,33,0
459850,57,1919,61,0
459849,63,2041,46,4
459846,62,1978,14,0
459858,62,1907,14,0
461334,62,1907,14,0
461366,62,1907,14,0
459857,59,1905,31,0
461412,59,1905,31,0
459856,53,1732,6,0
461411,53,1732,6,0
461410,54,1745,40,0
459855,54,1745,40,0
459854,51,1605,0,5
461489,51,1605,0,5
461443,51,1605,0,5
461488,48,3,0,2
459864,48,3,0,2
459863,46,1462,5,5
461503,46,1462,5,5
461524,48,0,47,2
459862,48,0,47,2
459861,49,1592,15,5
461535,49,1592,15,5
459860,49,1583,30,5
461573,49,1583,30,5
461589,49,1575,20,5
461606,48,1549,41,5
461628,49,1564,37,5
461650,49,1607,27,5
461683,52,1673,29,0
461699,53,1702,13,0
461716,51,1642,2,5
461734,48,1539,13,5
461755,49,1600,43,5
461777,50,1612,16,5
461792,48,1581,16,5
461811,47,1524,16,5
461823,46,1485,32,5
461840,45,1437,0,5
461877,45,1443,13,5
461876,41,1307,0,3
461875,37,1651,24,5
461892,39,1761,63,0
459940,43,1404,0,5
459939,42,1340,2,3
459938,37,893,24,1
459937,37,1713,61,0
459936,47,2127,55,4
459935,50,1617,43,5
459946,54,1744,47,0
459966,58,1872,76,0
459965,65,2057,29,4
459964,58,1866,0,0
459963,59,1889,42,0
459962,61,1964,55,0
459992,63,2037,52,4
459991,63,888,21,1
459990,64,1553,56,5
459989,65,1584,57,5
459988,63,1528,2,5
461932,62,1515,53,5
460019,62,1515,53,5
461965,62,1515,53,5
461973,63,1519,46,5
460018,63,1519,46,5
460017,62,1507,14,5
461972,62,1507,14,5
461971,60,1449,39,5
460016,60,1449,39,5
460015,57,1397,21,3
461993,57,1397,21,3
462014,57,1395,50,3
462170,60,1451,61,5
462169,62,1515,60,5
462168,63,1531,54,5
462205,64,1557,25,5
462250,65,1587,43,5
462238,64,1551,27,5
462263,67,1640,55,5
462289,69,1644,0,5
462311,76,1849,0,0
462328,79,1921,27,0
462346,73,1755,0,0
460062,69,1703,0,0
460061,62,1512,0,5
460060,61,1482,15,5
460090,62,1515,0,5
460089,62,1495,12,5
460088,62,1495,14,5
460087,63,1543,25,5
460086,63,3,13,2
460106,63,1475,44,5
460105,63,1324,10,3
460104,55,1637,47,5
460103,50,1603,7,5
460102,46,1594,22,5
460122,48,1599,62,5
460121,47,1501,7,5
460120,42,1359,0,3
460119,40,1219,7,3
460118,32,1463,0,5
460149,29,1294,5,3
460148,27,1239,49,3
460147,29,1303,49,3
460146,31,1398,44,3
460145,31,1391,12,3
462368,30,1340,10,3
460165,30,1340,10,3
462390,24,1060,0,1
460164,24,1060,0,1
460163,22,1595,51,5
462407,22,1595,51,5
460162,29,1262,36,3
462424,29,1262,36,3
462442,31,1402,55,5
460161,31,1402,55,5
460192,28,1205,10,3
462488,28,1205,10,3
460191,25,1124,63,3
462487,25,1124,63,3
462486,21,1282,24,3
460190,21,1282,24,3
462485,21,1485,55,5
460189,21,1485,55,5
462484,35,2356,50,4
460188,35,2356,50,4
462504,36,1635,29,5
460218,36,1635,29,5
462503,33,1489,24,5
460217,33,1489,24,5
460216,35,1600,56,5
462502,35,1600,56,5
460215,44,1958,33,0
462501,44,1958,33,0
462500,45,2037,50,4
460214,45,2037,50,4
460239,46,1006,0,1
460238,29,867,38,1
460237,25,1748,46,0
460236,32,1470,43,5
460235,35,1608,39,5
462525,40,1825,48,0
462524,45,2032,58,4
462523,46,2068,48,4
462522,48,2075,12,4
462521,46,1395,27,3
462546,36,874,25,1
462545,36,1589,46,5
462544,37,1743,22,0
462543,40,1781,8,0
462542,38,1729,18,0
462562,36,1622,5,5
462561,36,1698,32,0
462560,42,1919,42,0
462559,45,1517,42,5
462558,45,1580,0,5
462578,50,1635,23,5
462577,49,1579,4,5
462576,51,1644,9,5
462575,38,1474,0,5
462574,33,1498,47,5
462594,35,1890,53,0
462593,43,1890,45,0
462592,43,1974,47,0
462591,43,1467,20,5
462590,47,1506,18,5
462615,2,1463,12,5
462614,44,1442,27,5
462613,44,1403,22,5
462612,43,1400,30,5
462611,44,1430,17,5
462636,51,1648,41,5
462635,53,1713,43,0
462634,53,1715,3,0
462633,52,1658,19,5
462632,53,1696,35,0
462653,52,1660,31,5
462652,50,1622,31,5
460393,50,1622,31,5
460392,50,1605,34,5
462651,50,1605,34,5
462650,50,1600,40,5
460391,50,1600,40,5
462649,55,1769,47,0
460390,55,1769,47,0
460399,56,1809,10,0
460398,56,1797,22,0
460397,57,1842,26,0
460396,57,1849,3,0
460395,54,1750,0,0
462675,51,1659,11,5
462674,52,1658,57,5
462673,60,1962,87,0
462672,70,2297,80,4
462671,71,1725,65,0
462697,72,1747,45,0
460450,69,1678,16,0
462696,69,1678,16,0
460449,71,1717,77,0
462695,71,1717,77,0
462694,73,1780,67,0
460448,73,1780,67,0
462693,70,1713,10,0
460447,70,1713,10,0
460446,69,1678,24,0
462714,69,1678,24,0
460445,69,1673,44,0
462713,69,1673,44,0
460461,69,1669,34,0
460460,66,1592,0,5
460459,61,1481,0,5
460458,63,1523,77,5
462712,70,1699,81,0
462711,70,1707,23,0
462710,71,1721,49,0
462731,73,1776,70,0
460503,78,1895,41,0
462730,78,1895,41,0
462729,73,1790,0,0
460502,73,1790,0,0
462728,64,1571,0,5
460501,64,1571,0,5
462727,63,1489,8,5
460500,63,1489,8,5
460499,65,1591,76,5
462759,65,1591,76,5
460509,70,1646,8,5
460508,72,1748,61,0
460507,73,1771,56,0
460506,73,1793,2,0
460505,77,1876,41,0
462758,75,1721,41,0
462757,66,1597,0,5
462756,63,1580,0,5
462755,59,1438,0,5
462780,60,1415,9,5
462779,59,1440,0,5
462778,59,1440,0,5
462777,59,1316,6,3
462791,52,1263,6,3
462790,3,1602,17,5
462789,51,1679,19,0
460557,54,1720,3,0
460556,52,1673,23,0
460555,54,1753,36,0
460554,57,1851,54,0
460579,56,1798,0,0
460578,49,1573,32,5
460577,47,1516,3,5
460576,38,1730,41,0
460575,49,2210,83,4
460596,55,1771,65,0
460595,61,1984,69,0
460594,67,1973,1,0
460593,70,1718,56,0
460592,73,1787,35,0
460618,74,1809,5,0
462788,74,1809,5,0
460617,71,1732,0,0
462787,71,1732,0,0
460616,68,1644,0,5
462807,68,1644,0,5
462806,61,1472,0,5
460615,61,1472,0,5
460614,56,1350,0,3
462805,56,1350,0,3
460657,52,1265,0,3
462804,52,1265,0,3
460656,50,1185,12,3
462803,50,1185,12,3
462824,42,940,20,1
460654,42,940,20,1
462823,40,1284,9,3
460653,40,1284,9,3
460652,33,1117,0,3
462822,33,1117,0,3
460662,30,1383,14,3
460661,34,1554,58,5
460660,37,1674,5,0
460659,40,1830,49,0
460658,44,1982,31,0
462821,46,2100,41,4
462820,50,2210,56,4
462843,50,1624,42,5
462842,53,1714,42,0
462841,53,1714,56,0
462840,54,1743,1,0
462839,55,1767,50,0
462864,57,1832,54,0
462863,58,1807,30,0
462862,57,1450,65,5
460705,65,1594,81,5
460704,69,1688,0,0
460703,70,1682,0,0
460702,68,1658,0,5
460701,67,1627,0,5
460752,65,1575,0,5
462861,65,1575,0,5
462860,63,1475,0,5
460751,63,1475,0,5
460750,62,1495,0,5
462886,62,1495,0,5
462885,61,1462,0,5
460749,61,1462,0,5
460748,55,1355,0,3
462883,55,1355,0,3
462882,55,1292,0,3
460758,55,1292,0,3
462881,52,1268,4,3
460757,52,1268,4,3
462959,0,1263,54,3
462921,0,1263,54,3
460756,0,1263,54,3
462958,53,1699,35,0
460755,53,1699,35,0
462920,53,1699,35,0
462957,53,1761,60,0
460754,53,1761,60,0
462919,53,1761,60,0
460764,57,1822,52,0
460763,60,1938,38,0
460762,62,2010,43,0
460761,61,1956,0,0
460760,59,1906,16,0
462918,55,1782,18,0
462956,55,1782,18,0
462917,56,1807,54,0
462955,56,1807,54,0
463022,57,1822,22,0
463021,55,1789,0,0
463020,55,1760,22,0
463019,58,1880,58,0
463018,60,1936,34,0
463085,60,1925,25,0
463084,63,2010,38,0
463083,64,2049,64,4
463082,53,1711,0,0
463081,52,1678,69,0
460811,52,1678,69,0
463144,57,1820,49,0
460810,57,1820,49,0
463143,58,1894,13,0
460809,58,1894,13,0
460808,64,2049,40,4
463142,64,2049,40,4
460831,62,2002,11,0
460830,69,2157,9,4
460828,72,1764,81,0
460826,78,1902,69,0
460825,79,1920,15,0
463141,79,1934,32,0
460851,79,1934,32,0
460850,77,1881,0,0
463140,77,1881,0,0
463233,73,1776,0,0
460849,73,1776,0,0
463232,66,1581,0,5
460848,66,1581,0,5
463231,61,1478,0,5
460847,61,1478,0,5
460872,60,1471,51,5
460871,60,1463,52,5
460870,63,1532,7,5
460869,62,1523,16,5
460868,58,1396,0,3
460905,58,1395,33,3
460904,57,1390,34,3
460903,59,1438,48,5
460902,60,1465,41,5
460901,62,1501,43,5
460900,62,1520,39,5
460911,59,1446,5,5
463230,59,1446,5,5
460910,58,1386,5,3
463229,58,1386,5,3
463300,55,1801,0,0
460909,55,1801,0,0
463299,64,1993,5,0
460908,64,1993,5,0
460917,70,2093,75,4
460916,69,1699,84,0
460915,73,1788,68,0
460914,76,1848,58,0
460913,77,1792,51,0
463296,72,1778,0,0
463298,76,1837,4,0
463292,70,1677,60,0
463371,70,1677,37,0
463370,4,1880,76,0
463369,79,2014,65,0
463368,86,2108,58,4
463367,89,2164,37,4
463429,90,2217,54,4
463428,94,2283,52,4
463427,96,2332,50,4
460982,97,2372,47,4
460981,93,2271,0,4
460980,89,2160,25,4
460979,88,2132,14,4
460978,85,2072,0,4
